loannumber,historial,referido,flag,age,parte_mes_pago,due_per_day,interes,cuenta_corriente,cuenta_otra,cuenta_ahorro,employment
6,1,1,1,37,3,816,150.0,0,0,1,2
2,0,1,1,32,3,433,100.0,0,0,1,2
4,0,1,0,34,1,433,100.0,0,0,1,2
7,1,1,1,33,1,383,50.0,0,0,1,1
11,1,1,0,33,3,1750,83.33333333333333,0,1,0,2
3,0,1,1,33,2,433,100.0,0,0,1,2
2,0,1,1,43,3,766,100.0,0,0,1,2
7,1,1,1,36,3,1150,150.0,0,1,0,2
2,1,1,1,28,2,433,100.0,0,0,1,2
3,1,1,1,36,3,766,100.0,0,0,1,2
9,1,1,1,33,1,1150,150.0,0,1,0,2
2,1,3,1,33,2,433,100.0,0,0,1,2
2,1,1,1,35,3,766,100.0,0,0,1,2
7,1,1,1,28,2,1466,133.33333333333334,0,0,1,2
12,1,1,1,42,1,1100,100.0,0,0,1,2
11,0,1,0,40,2,800,133.33333333333334,0,1,0,2
2,0,1,0,27,2,766,100.0,0,0,1,0
4,1,3,1,36,3,816,150.0,0,0,1,2
5,1,1,1,36,2,816,150.0,0,0,1,1
3,0,1,1,33,1,433,100.0,0,0,1,2
7,1,1,1,47,1,1150,150.0,0,1,0,2
14,1,1,0,34,3,1100,100.0,0,0,1,2
2,0,1,0,37,3,766,100.0,0,0,1,1
2,0,1,0,57,1,433,100.0,0,0,1,2
2,0,1,0,44,1,433,100.0,0,1,0,2
4,0,1,0,29,2,433,100.0,0,0,1,2
3,1,1,0,33,3,816,150.0,0,1,0,0
2,1,1,0,38,1,433,100.0,0,0,1,2
7,1,1,1,31,1,1150,150.0,0,0,1,2
2,1,1,1,39,2,433,100.0,0,0,1,2
4,1,1,0,46,1,1483,150.0,0,0,1,2
7,1,1,1,29,2,650,150.0,0,1,0,2
10,1,1,1,31,3,716,50.0,0,1,0,0
2,1,1,1,58,1,433,100.0,0,0,1,1
2,1,1,1,39,2,766,100.0,0,0,1,2
10,1,1,1,46,2,1150,150.0,0,0,1,2
2,0,1,1,35,2,766,100.0,0,0,1,2
4,1,1,0,35,3,816,150.0,0,0,1,2
2,0,0,0,35,1,433,100.0,0,0,1,2
6,1,1,0,37,1,816,150.0,0,0,1,1
2,1,1,0,36,2,433,100.0,0,0,1,2
2,1,1,0,38,2,433,100.0,0,0,1,2
3,0,1,0,42,2,766,100.0,0,0,1,2
2,1,3,0,34,1,433,100.0,0,0,1,2
4,0,0,0,48,3,433,100.0,0,0,1,2
2,1,3,0,35,2,433,100.0,0,0,1,2
14,1,1,1,41,2,600,100.0,0,1,0,2
20,1,1,1,49,1,1750,83.33333333333333,0,1,0,2
8,0,1,1,36,3,1150,150.0,0,1,0,2
15,0,1,1,53,3,1150,150.0,0,1,0,2
5,1,1,1,32,1,816,150.0,1,0,0,2
11,1,1,1,29,3,1150,150.0,0,0,1,0
2,1,1,0,34,2,433,100.0,0,0,1,2
13,1,1,1,37,1,1466,133.33333333333334,0,1,0,2
2,1,1,1,32,3,433,100.0,0,0,1,2
3,0,1,0,54,3,766,100.0,0,0,1,1
2,1,3,1,48,3,433,100.0,0,0,1,2
2,1,1,1,40,1,433,100.0,0,0,1,2
6,0,1,1,41,3,408,75.0,0,0,1,2
13,1,1,1,34,3,916,83.33333333333333,0,1,0,2
13,1,1,1,42,3,1466,133.33333333333334,0,0,1,2
9,1,1,1,29,3,816,150.0,0,0,1,2
3,1,1,0,42,2,816,150.0,0,0,1,1
2,0,1,1,32,3,433,100.0,0,0,1,2
17,1,1,1,46,1,1750,83.33333333333333,0,1,0,2
2,1,1,1,37,2,766,100.0,0,0,1,2
4,1,1,1,35,3,816,150.0,0,0,1,2
4,0,1,1,32,3,766,100.0,0,0,1,2
2,1,1,1,47,3,433,100.0,0,0,1,2
4,1,1,1,41,3,816,150.0,0,0,1,2
3,0,0,1,33,2,433,100.0,0,0,1,2
7,1,1,1,35,3,1150,150.0,0,0,1,2
2,1,1,1,42,3,433,100.0,0,0,1,2
2,0,1,1,41,3,433,100.0,0,0,1,2
2,1,1,1,44,1,433,100.0,0,0,1,2
6,1,1,1,28,2,433,100.0,0,0,1,2
3,0,1,1,46,2,433,100.0,0,0,1,2
2,1,1,1,40,2,766,100.0,0,0,1,1
11,1,1,1,38,1,1150,150.0,0,1,0,2
2,1,1,1,32,3,433,100.0,0,0,1,2
3,1,3,1,32,3,433,100.0,0,0,1,2
2,1,3,1,37,2,433,100.0,0,0,1,2
3,0,0,1,41,1,766,100.0,0,0,1,2
4,1,1,1,38,1,1483,150.0,0,0,1,2
2,1,3,1,40,1,433,100.0,0,0,1,2
2,0,1,0,32,1,766,100.0,0,0,1,1
14,1,1,0,38,1,958,125.0,0,0,1,2
2,1,3,1,36,3,433,100.0,0,0,1,2
3,1,1,1,39,2,433,100.0,0,0,1,2
3,1,3,1,32,1,766,100.0,0,0,1,2
8,1,1,1,30,3,1150,150.0,0,1,0,2
6,0,1,1,29,2,766,100.0,0,0,1,0
2,0,1,0,34,1,766,100.0,0,1,0,2
2,1,3,1,46,3,766,100.0,0,0,1,2
6,1,1,1,38,1,816,150.0,0,0,1,2
2,0,0,1,40,2,433,100.0,0,0,1,2
7,1,1,1,33,1,1150,150.0,0,0,1,2
10,0,1,1,40,3,816,150.0,0,1,0,2
2,1,1,1,39,3,433,100.0,0,0,1,2
9,1,1,1,35,3,1466,133.33333333333334,0,0,1,2
2,1,1,1,32,3,433,100.0,0,0,1,2
3,1,1,1,41,2,816,150.0,0,0,1,2
2,1,3,1,35,1,433,100.0,0,0,1,2
3,1,1,1,32,1,433,100.0,0,0,1,0
2,1,1,1,41,1,433,100.0,0,0,1,2
12,1,1,1,32,2,1400,66.66666666666667,0,1,0,2
2,1,1,1,26,1,766,100.0,0,0,1,1
14,1,1,1,40,3,638,83.33333333333333,0,1,0,2
8,1,1,1,36,3,716,50.0,0,1,0,2
3,1,1,1,36,1,1483,150.0,0,0,1,2
2,1,1,0,40,1,433,100.0,0,0,1,2
2,1,1,1,32,3,766,100.0,0,0,1,2
3,1,1,1,33,1,433,100.0,0,0,1,2
2,0,1,1,31,3,433,100.0,0,0,1,2
2,1,1,1,38,3,766,100.0,0,0,1,1
2,1,1,1,43,3,766,100.0,1,0,0,2
6,0,1,1,34,1,766,100.0,0,0,1,2
2,1,1,0,33,3,433,100.0,0,0,1,1
2,1,1,1,46,3,766,100.0,0,0,1,2
2,1,1,1,31,3,766,100.0,0,0,1,1
2,1,3,1,39,3,433,100.0,0,0,1,2
10,1,1,1,35,1,1150,150.0,0,0,1,2
3,1,3,1,38,1,433,100.0,0,0,1,2
22,1,1,0,30,2,756,90.0,0,1,0,2
2,1,1,1,34,3,766,100.0,0,0,1,2
9,0,1,0,45,2,816,150.0,0,0,1,2
3,0,1,0,35,2,433,100.0,0,0,1,1
13,1,1,0,37,2,1466,133.33333333333334,0,0,1,2
2,0,1,0,37,3,433,100.0,0,0,1,2
5,1,1,0,34,3,816,150.0,0,0,1,1
3,0,1,0,34,1,433,100.0,0,0,1,2
5,1,1,0,40,1,816,150.0,0,0,1,2
3,1,1,1,38,1,650,150.0,0,0,1,2
8,1,1,1,48,1,766,100.0,0,1,0,2
6,0,1,1,36,1,816,150.0,0,1,0,2
5,1,1,1,37,3,958,125.0,0,0,1,2
3,1,1,0,35,1,766,100.0,0,1,0,2
10,0,1,1,36,2,800,133.33333333333334,0,0,1,2
6,1,1,1,39,3,741,75.0,0,1,0,2
3,0,1,0,34,2,433,100.0,0,0,1,2
2,1,1,1,35,2,433,100.0,0,0,1,2
2,1,1,1,34,2,766,100.0,0,0,1,2
2,1,1,1,45,2,433,100.0,0,0,1,2
3,1,1,1,47,3,433,100.0,1,0,0,2
2,1,3,1,33,1,766,100.0,0,0,1,2
4,0,1,1,27,1,433,100.0,0,0,1,2
6,0,1,1,33,3,433,100.0,0,0,1,1
8,1,1,1,41,3,1150,150.0,0,0,1,2
2,1,1,1,43,2,766,100.0,0,0,1,2
7,0,1,0,27,2,433,100.0,0,0,1,2
10,1,1,1,32,2,1150,150.0,0,0,1,2
8,1,1,1,32,3,600,100.0,0,1,0,2
9,1,1,1,35,2,1466,133.33333333333334,0,0,1,2
6,1,1,1,43,1,816,150.0,0,0,1,2
2,1,1,1,35,2,766,100.0,0,0,1,2
2,1,1,1,36,1,433,100.0,1,0,0,2
2,1,1,1,47,3,433,100.0,1,0,0,2
14,1,1,1,30,1,1466,133.33333333333334,0,0,1,2
4,1,1,1,35,2,1483,150.0,0,0,1,2
2,1,1,1,33,2,433,100.0,0,0,1,2
4,1,1,1,38,2,741,75.0,0,0,1,2
3,1,1,1,41,3,766,100.0,1,0,0,2
2,1,1,1,33,3,816,150.0,0,0,1,1
2,1,1,0,29,3,766,100.0,0,0,1,1
8,1,1,0,42,3,650,150.0,0,0,1,0
6,0,1,0,49,1,433,100.0,0,0,1,2
7,0,1,0,28,1,766,100.0,0,0,1,1
3,0,1,0,32,2,433,100.0,0,0,1,2
3,0,1,0,36,1,433,100.0,0,1,0,2
6,0,1,1,39,1,800,133.33333333333334,0,1,0,2
2,1,1,1,37,2,433,100.0,1,0,0,2
19,1,1,1,43,2,1750,83.33333333333333,0,1,0,2
2,0,1,1,28,1,433,100.0,0,0,1,2
10,1,1,1,35,3,366,33.333333333333336,0,1,0,0
2,1,3,1,32,3,766,100.0,0,0,1,1
13,1,1,1,30,1,1150,150.0,0,0,1,2
10,1,1,0,26,3,1100,100.0,0,0,1,0
2,1,1,1,44,2,433,100.0,0,0,1,1
5,0,1,1,37,2,816,150.0,0,1,0,2
2,1,3,1,32,2,433,100.0,0,0,1,0
3,1,1,1,42,3,433,100.0,0,0,1,1
9,1,1,1,36,2,1150,150.0,0,0,1,2
4,0,1,1,36,2,433,100.0,0,1,0,2
4,1,1,1,36,2,408,75.0,0,0,1,2
7,1,1,1,47,3,1150,150.0,0,0,1,1
8,1,1,1,30,3,700,116.66666666666667,0,1,0,2
2,0,1,1,51,1,433,100.0,0,0,1,2
2,1,3,1,39,1,433,100.0,0,0,1,1
7,1,1,1,29,2,383,50.0,0,0,1,2
3,0,0,1,55,3,816,150.0,0,0,1,2
2,0,1,1,51,3,433,100.0,0,1,0,2
4,1,1,1,37,2,816,150.0,0,0,1,2
2,1,3,1,39,1,766,100.0,0,0,1,2
11,1,1,1,33,3,916,83.33333333333333,0,1,0,2
2,1,1,1,37,3,433,100.0,0,0,1,2
4,1,1,1,33,3,433,100.0,0,1,0,2
2,1,1,1,36,2,433,100.0,0,0,1,1
3,1,1,1,38,1,433,100.0,0,0,1,2
11,1,1,1,30,1,1466,133.33333333333334,0,0,1,2
6,1,1,1,37,3,741,75.0,0,0,1,1
4,0,1,1,34,3,766,100.0,0,0,1,2
2,0,1,1,47,3,433,100.0,0,1,0,2
6,1,1,1,34,1,800,133.33333333333334,0,0,1,2
7,0,1,1,35,3,433,100.0,0,1,0,2
10,1,1,1,27,2,1466,133.33333333333334,0,1,0,2
2,1,1,0,32,2,433,100.0,0,0,1,2
4,1,3,1,45,3,816,150.0,0,0,1,2
3,0,1,1,28,3,766,100.0,0,1,0,0
2,0,1,1,31,1,433,100.0,0,0,1,2
11,1,1,1,43,3,1466,133.33333333333334,0,0,1,2
2,1,1,1,43,1,433,100.0,0,0,1,2
2,1,3,1,34,2,766,100.0,0,0,1,1
3,1,1,1,38,2,433,100.0,0,0,1,2
2,1,1,0,37,2,433,100.0,0,0,1,2
6,0,1,0,48,1,766,100.0,0,1,0,2
5,1,1,1,42,1,816,150.0,0,0,1,2
3,1,3,1,43,2,433,100.0,0,0,1,2
2,0,1,0,40,2,433,100.0,0,0,1,1
8,0,1,1,44,3,408,75.0,0,1,0,2
2,1,1,1,35,3,433,100.0,0,0,1,2
4,1,1,1,37,1,1483,150.0,0,0,1,2
2,1,1,1,49,2,433,100.0,0,0,1,1
3,1,3,1,38,3,433,100.0,0,0,1,2
6,0,1,1,37,1,816,150.0,0,1,0,2
2,1,3,1,56,3,433,100.0,0,0,1,2
5,1,1,1,39,2,816,150.0,0,0,1,2
6,0,1,1,36,2,433,100.0,0,0,1,1
9,1,1,0,37,3,650,150.0,0,1,0,2
9,0,1,1,36,2,816,150.0,0,0,1,1
2,1,1,1,53,2,433,100.0,0,0,1,1
2,0,1,1,46,3,433,100.0,0,0,1,2
2,1,1,1,42,2,433,100.0,0,0,1,2
10,1,1,1,33,1,1150,150.0,0,0,1,2
7,0,1,0,33,1,766,100.0,0,1,0,2
2,1,1,0,38,2,433,100.0,0,0,1,2
2,0,1,1,45,3,433,100.0,0,0,1,2
5,1,1,1,30,3,741,75.0,0,0,1,2
2,1,1,1,47,1,433,100.0,0,1,0,2
3,1,1,1,31,3,433,100.0,0,0,1,2
3,0,1,1,29,3,433,100.0,0,0,1,1
2,1,1,1,43,1,433,100.0,0,0,1,1
10,1,1,1,37,1,700,116.66666666666667,0,1,0,2
11,1,1,1,37,2,800,133.33333333333334,0,0,1,2
5,1,1,1,42,1,816,150.0,0,0,1,2
3,1,1,1,29,1,766,100.0,0,0,1,2
4,1,1,1,30,1,641,141.66666666666666,0,0,1,2
2,1,1,1,38,1,766,100.0,0,0,1,1
3,1,3,1,39,3,433,100.0,0,0,1,2
6,1,1,1,38,1,816,150.0,0,0,1,2
4,0,1,0,39,2,433,100.0,0,0,1,2
6,0,1,1,40,3,433,100.0,0,0,1,2
2,1,1,1,32,3,433,100.0,0,0,1,2
2,1,3,0,45,1,433,100.0,0,0,1,2
5,1,1,0,28,2,1150,150.0,0,0,1,2
6,1,1,0,30,1,1150,150.0,0,0,1,1
9,1,1,0,32,3,816,150.0,0,1,0,2
4,0,1,0,33,1,766,100.0,0,0,1,2
6,1,1,0,37,3,1483,150.0,0,0,1,1
9,0,1,1,49,1,650,150.0,0,1,0,2
12,1,1,1,31,2,638,83.33333333333333,0,1,0,2
7,1,1,1,33,3,612,112.5,0,0,1,2
6,1,1,1,39,3,741,75.0,0,0,1,2
2,0,1,0,41,2,433,100.0,0,0,1,2
2,1,1,0,34,3,433,100.0,0,0,1,2
13,1,1,1,38,3,1466,133.33333333333334,0,0,1,1
2,1,1,0,35,3,433,100.0,0,0,1,2
3,1,1,1,31,3,766,100.0,0,0,1,1
2,1,1,1,48,1,766,100.0,0,0,1,2
2,1,1,1,26,2,433,100.0,0,0,1,2
4,0,1,1,43,3,741,75.0,0,0,1,2
14,1,1,1,34,1,1050,50.0,0,0,1,2
2,1,3,1,38,2,433,100.0,0,0,1,2
7,1,1,1,26,3,1150,150.0,0,0,1,2
4,1,1,1,59,1,408,75.0,0,0,1,2
2,0,0,0,33,3,433,100.0,0,0,1,1
2,1,1,0,41,3,433,100.0,0,0,1,2
2,1,1,1,48,3,433,100.0,0,0,1,2
14,1,1,1,30,1,800,133.33333333333334,0,1,0,2
2,1,3,1,40,3,433,100.0,0,0,1,2
5,1,1,1,39,1,1483,150.0,0,0,1,2
2,1,1,1,38,1,766,100.0,0,0,1,1
10,1,1,1,28,3,550,50.0,0,1,0,2
5,0,1,1,34,3,766,100.0,0,0,1,2
3,1,1,1,30,1,766,100.0,0,0,1,2
4,1,1,0,32,3,816,150.0,0,0,1,2
5,1,1,1,33,1,816,150.0,0,0,1,2
8,1,1,1,47,3,1150,150.0,1,0,0,2
3,0,1,0,51,1,816,150.0,0,0,1,2
3,0,1,0,38,3,433,100.0,0,0,1,2
2,1,3,0,49,1,433,100.0,0,0,1,2
9,1,1,0,41,1,650,150.0,0,0,1,1
2,0,1,0,28,1,433,100.0,0,0,1,1
2,0,1,0,31,3,433,100.0,0,0,1,2
7,1,1,0,33,2,958,125.0,0,0,1,1
2,1,3,0,39,2,433,100.0,0,0,1,1
7,1,1,1,47,1,1150,150.0,0,0,1,2
9,1,1,1,41,2,1150,150.0,0,1,0,2
15,0,1,1,40,2,1150,150.0,0,0,1,2
9,1,1,1,28,1,600,100.0,0,0,1,0
13,1,1,0,34,2,800,133.33333333333334,0,0,1,2
7,1,1,1,34,2,1150,150.0,0,1,0,2
7,1,1,0,51,1,1112,112.46666666666667,0,0,1,1
8,1,1,1,41,2,1150,150.0,0,0,1,2
10,1,1,1,32,3,1466,133.33333333333334,0,1,0,2
3,1,1,1,37,1,433,100.0,0,0,1,2
5,1,1,1,34,3,816,150.0,0,0,1,2
11,1,1,1,38,3,1466,133.33333333333334,0,1,0,2
7,1,1,1,36,3,650,150.0,0,0,1,2
11,1,1,1,42,2,1466,133.33333333333334,0,1,0,2
8,1,1,1,48,2,1150,150.0,0,0,1,2
7,1,1,1,31,1,1466,133.33333333333334,0,0,1,0
5,1,3,1,32,1,1150,150.0,0,0,1,0
6,1,1,1,37,1,816,150.0,0,0,1,2
6,1,1,1,44,1,816,150.0,0,1,0,2
5,1,1,1,28,1,433,100.0,0,0,1,2
2,1,1,0,36,1,433,100.0,0,0,1,0
4,0,1,0,32,1,1483,150.0,0,0,1,0
11,1,1,1,38,1,800,133.33333333333334,0,1,0,2
15,1,1,1,35,1,1466,133.33333333333334,0,1,0,2
14,1,1,1,39,1,1466,133.33333333333334,0,1,0,2
10,0,1,1,33,1,816,150.0,0,1,0,2
4,0,1,1,43,1,1150,150.0,0,1,0,2
9,1,1,1,40,2,1150,150.0,0,1,0,2
2,1,1,1,33,3,433,100.0,0,0,1,2
2,1,3,0,32,3,766,100.0,0,0,1,2
10,1,1,1,36,3,1433,100.0,0,0,1,2
2,1,1,0,33,1,433,100.0,0,0,1,1
2,0,1,1,46,2,433,100.0,1,0,0,2
3,1,3,1,42,2,1483,150.0,0,0,1,2
10,1,1,1,38,2,1466,133.33333333333334,0,1,0,2
3,1,1,1,29,3,433,100.0,0,0,1,2
10,1,1,1,47,2,1150,150.0,0,1,0,2
6,1,1,0,34,2,433,100.0,0,0,1,1
8,1,1,1,42,2,1150,150.0,0,0,1,2
6,0,1,1,35,3,741,75.0,0,0,1,0
15,0,1,1,41,2,800,133.33333333333334,0,1,0,2
2,1,3,1,45,2,433,100.0,0,0,1,2
2,1,3,0,29,1,433,100.0,0,0,1,2
6,0,1,1,27,2,766,100.0,0,1,0,2
4,0,1,1,37,3,433,100.0,0,0,1,2
4,1,1,1,33,3,816,150.0,0,0,1,2
2,1,1,1,48,2,433,100.0,0,0,1,2
4,1,1,1,29,2,1483,150.0,0,0,1,2
9,1,1,1,35,2,800,133.33333333333334,0,0,1,2
3,1,1,1,43,3,433,100.0,0,0,1,1
9,1,1,1,49,2,816,150.0,1,0,0,2
2,1,1,1,26,1,766,100.0,0,0,1,0
7,0,1,1,28,2,433,100.0,0,1,0,2
6,1,1,1,41,3,816,150.0,0,0,1,2
6,1,1,1,39,2,612,112.5,0,0,1,2
3,1,1,0,44,3,766,100.0,0,0,1,1
8,1,1,1,47,1,816,150.0,0,0,1,1
2,1,3,1,33,1,766,100.0,0,0,1,2
9,1,1,1,37,3,716,50.0,0,0,1,2
12,1,1,0,30,3,1466,133.33333333333334,0,1,0,0
2,1,3,1,34,1,433,100.0,0,0,1,2
2,0,0,0,42,3,766,100.0,0,0,1,1
2,1,1,1,47,2,433,100.0,0,0,1,1
2,1,1,1,32,1,433,100.0,0,0,1,2
5,1,1,1,43,1,816,150.0,0,0,1,2
2,1,1,1,28,3,766,100.0,0,0,1,2
3,0,1,1,33,3,766,100.0,0,0,1,2
3,0,1,1,35,3,766,100.0,0,0,1,2
9,0,1,1,47,3,1433,100.0,0,1,0,2
13,1,1,1,35,2,638,83.33333333333333,0,0,1,2
2,1,1,0,33,2,433,100.0,0,0,1,2
11,1,1,1,35,3,1150,150.0,0,1,0,2
2,1,1,1,47,1,433,100.0,0,0,1,1
3,1,1,1,31,1,433,100.0,0,0,1,2
3,0,1,1,34,3,433,100.0,0,0,1,2
2,0,0,1,45,3,433,100.0,0,0,1,2
5,1,1,1,36,2,816,150.0,0,0,1,2
13,1,1,1,27,1,638,83.33333333333333,0,0,1,2
5,1,1,0,41,3,433,100.0,0,0,1,1
6,1,1,0,40,1,766,100.0,0,0,1,2
6,1,1,1,46,1,816,150.0,0,0,1,2
2,0,1,1,47,2,433,100.0,0,0,1,2
3,1,1,1,40,1,433,100.0,0,0,1,2
2,1,1,1,36,3,766,100.0,0,0,1,2
7,0,1,1,37,1,575,75.0,0,1,0,2
4,0,1,0,38,3,433,100.0,0,0,1,2
2,1,1,1,37,3,766,100.0,0,0,1,2
7,1,1,1,39,3,1150,150.0,0,0,1,2
8,0,1,1,44,1,1150,150.0,0,0,1,2
2,1,1,1,41,1,433,100.0,0,0,1,1
2,1,1,1,31,3,766,100.0,0,0,1,2
3,0,1,1,28,2,433,100.0,0,0,1,2
4,0,0,1,33,1,766,100.0,0,0,1,2
2,1,1,1,38,3,433,100.0,0,0,1,2
3,0,1,1,47,2,433,100.0,0,1,0,2
5,1,1,1,37,2,1483,150.0,0,0,1,2
12,1,1,0,30,3,650,150.0,0,0,1,2
2,1,1,1,42,3,766,100.0,0,0,1,2
11,1,1,1,39,3,916,83.33333333333333,0,1,0,2
10,1,1,1,36,3,1466,133.33333333333334,0,1,0,2
5,1,1,1,36,2,816,150.0,0,0,1,2
8,1,1,1,32,1,575,75.0,0,0,1,2
4,1,1,1,42,2,816,150.0,0,0,1,2
3,1,1,1,47,2,766,100.0,0,1,0,2
3,1,1,1,37,2,433,100.0,0,0,1,2
14,1,1,1,31,1,1466,133.33333333333334,0,0,1,2
7,0,1,0,34,3,816,150.0,0,0,1,2
3,1,1,1,43,1,433,100.0,0,0,1,2
4,0,1,1,38,2,816,150.0,0,0,1,2
11,1,1,0,42,1,638,83.33333333333333,0,1,0,2
6,1,1,1,26,3,958,125.0,0,1,0,0
2,1,3,1,33,3,766,100.0,0,0,1,2
4,1,1,1,33,1,1483,150.0,0,0,1,2
7,1,1,1,51,2,433,100.0,0,1,0,2
7,1,1,1,35,1,650,150.0,0,0,1,2
2,1,3,1,42,1,433,100.0,0,0,1,2
4,0,1,1,34,3,433,100.0,0,1,0,2
13,1,1,1,34,1,1466,133.33333333333334,0,0,1,2
2,0,0,1,36,1,433,100.0,0,0,1,2
5,0,1,0,32,3,433,100.0,0,0,1,2
2,1,3,0,41,2,433,100.0,0,0,1,2
2,1,1,0,47,1,433,100.0,0,1,0,2
2,0,1,0,32,1,433,100.0,0,0,1,2
2,1,3,0,32,1,433,100.0,0,0,1,2
2,0,1,0,33,2,433,100.0,0,0,1,2
4,1,1,0,38,1,816,150.0,0,0,1,2
2,0,1,0,41,1,433,100.0,0,0,1,2
10,1,1,1,41,2,1466,133.33333333333334,0,1,0,2
2,1,1,1,35,3,433,100.0,0,0,1,2
5,1,1,0,27,2,433,100.0,0,0,1,2
10,1,1,0,37,2,1150,150.0,0,1,0,2
3,0,1,0,47,1,433,100.0,0,0,1,2
2,1,1,0,28,1,433,100.0,0,0,1,0
3,0,0,0,38,3,766,100.0,0,0,1,2
2,0,1,0,30,1,766,100.0,0,0,1,2
12,0,1,0,36,3,650,150.0,0,1,0,2
12,1,1,1,30,2,1150,150.0,0,0,1,2
6,0,1,0,41,3,433,100.0,0,1,0,2
6,0,1,0,49,3,816,150.0,0,0,1,2
13,1,1,1,42,3,800,133.33333333333334,0,0,1,2
10,0,1,1,41,3,1283,116.66666666666667,0,0,1,2
8,1,1,1,39,2,1466,133.33333333333334,0,1,0,2
4,0,1,1,30,2,816,150.0,0,0,1,2
4,1,1,1,38,3,612,112.5,0,0,1,2
6,1,1,1,33,3,650,150.0,0,0,1,1
2,1,1,1,28,3,766,100.0,0,0,1,0
5,1,1,1,40,3,1450,116.66666666666667,0,0,1,1
2,1,1,1,39,2,766,100.0,0,0,1,2
6,1,1,1,29,3,816,150.0,0,0,1,2
2,1,1,1,34,2,766,100.0,0,0,1,1
13,1,1,1,37,1,916,83.33333333333333,0,1,0,2
6,0,1,1,31,2,433,100.0,0,0,1,2
3,1,1,1,40,1,766,100.0,0,0,1,2
4,1,1,1,30,2,433,100.0,0,0,1,2
4,0,1,1,41,2,816,150.0,0,0,1,2
13,1,1,0,37,1,1466,133.33333333333334,0,1,0,2
9,1,1,1,37,1,1150,150.0,0,0,1,1
2,1,1,1,40,3,433,100.0,0,0,1,2
5,1,1,1,43,3,433,100.0,0,0,1,2
2,1,1,1,40,3,766,100.0,0,0,1,2
2,0,0,1,33,3,433,100.0,0,0,1,2
2,1,3,1,40,1,766,100.0,0,0,1,2
7,1,1,1,38,2,641,141.66666666666666,0,0,1,1
4,1,1,1,35,3,816,150.0,0,0,1,2
3,1,3,1,38,2,433,100.0,0,0,1,1
2,1,1,1,39,1,433,100.0,0,0,1,2
2,1,1,1,27,3,766,100.0,0,0,1,0
7,1,1,1,53,3,1150,150.0,0,0,1,2
5,1,1,0,35,3,816,150.0,0,0,1,2
2,1,3,1,36,1,766,100.0,0,0,1,1
4,0,1,0,29,2,433,100.0,0,1,0,2
16,1,1,1,47,3,1466,133.33333333333334,0,1,0,2
2,1,1,1,36,3,433,100.0,0,0,1,2
9,1,1,1,36,1,816,150.0,0,1,0,2
5,1,1,1,46,3,816,150.0,0,0,1,2
6,1,1,1,42,1,650,150.0,0,1,0,2
3,1,1,1,59,3,766,100.0,0,0,1,2
2,1,1,1,32,1,766,100.0,0,0,1,2
12,0,1,1,47,2,733,66.66666666666667,0,1,0,2
9,1,1,0,36,3,638,83.33333333333333,0,1,0,2
5,0,1,0,38,1,433,100.0,0,0,1,2
5,1,1,1,41,1,816,150.0,0,0,1,2
5,1,1,1,39,2,816,150.0,0,0,1,2
5,1,1,1,40,1,816,150.0,0,0,1,2
2,1,1,1,33,3,766,100.0,0,0,1,2
2,1,1,1,29,3,766,100.0,0,0,1,2
2,1,1,1,36,1,433,100.0,0,0,1,1
2,1,1,1,35,1,766,100.0,0,0,1,2
2,1,1,1,51,1,433,100.0,0,0,1,2
2,1,1,1,41,3,433,100.0,0,0,1,1
6,1,1,1,39,2,816,150.0,0,1,0,2
6,1,1,1,34,2,816,150.0,0,0,1,2
3,1,1,1,40,3,433,100.0,0,0,1,2
11,1,1,1,38,1,1050,50.0,0,1,0,2
3,0,1,1,46,2,433,100.0,0,0,1,2
7,1,1,1,34,2,1150,150.0,0,0,1,2
5,1,1,0,32,2,816,150.0,0,0,1,2
4,0,1,0,44,3,433,100.0,0,0,1,2
4,1,1,0,33,2,1483,150.0,0,0,1,2
8,1,1,0,29,3,1150,150.0,0,0,1,1
2,0,1,0,30,2,433,100.0,0,0,1,2
2,0,1,0,36,3,766,100.0,0,0,1,2
3,0,1,0,30,2,433,100.0,0,0,1,0
8,1,1,0,41,1,816,150.0,0,0,1,2
7,1,1,0,33,2,650,150.0,0,1,0,2
3,0,1,1,47,1,433,100.0,0,0,1,2
5,1,1,1,36,2,650,150.0,0,0,1,2
11,1,1,1,32,3,600,100.0,0,0,1,2
5,1,3,1,44,3,716,50.0,0,0,1,2
6,0,1,1,37,3,433,100.0,0,0,1,1
12,0,1,1,35,1,1466,133.33333333333334,0,1,0,2
11,1,1,1,36,2,1466,133.33333333333334,0,1,0,0
11,1,1,1,32,3,1466,133.33333333333334,0,1,0,2
4,1,1,1,44,1,816,150.0,1,0,0,2
2,1,1,1,30,2,433,100.0,0,0,1,0
2,1,1,1,36,2,433,100.0,0,0,1,2
8,1,1,1,39,3,650,150.0,0,0,1,2
4,1,3,1,36,2,612,112.5,0,0,1,2
5,1,1,1,36,3,1483,150.0,0,1,0,2
7,1,1,1,40,3,1150,150.0,0,0,1,2
3,0,1,0,36,2,433,100.0,0,0,1,2
3,0,1,0,40,1,766,100.0,0,0,1,1
9,0,1,1,33,2,1150,150.0,0,1,0,2
12,1,1,1,40,2,1466,133.33333333333334,0,1,0,2
2,1,1,1,35,1,433,100.0,0,0,1,2
2,1,1,1,43,3,433,100.0,0,0,1,2
4,0,1,1,42,1,816,150.0,0,1,0,2
